id,path_letter,program_name,degree_awarded,institution,institution_type,city,country,mobility,language_of_instruction,english_level_required,duration_months,ects,tuition_non_eu_eur_per_year,tuition_notes,intake_2027_confirmed,application_opens,application_deadline,deadline_source_cycle,entry_requirements_summary,accepts_engineering_bachelor,portfolio_or_audition_required,scholarship_available,scholarship_names,scholarship_coverage_level,tunisia_eligible,program_url,admissions_url,funding_url,source_urls,verification_status,verifier_agent,verified_date,red_flags,fit_notes
C-072,C,Speech Technology (MSc) - formerly Voice Technology,MSc Speech Technology,University of Groningen - Campus Fryslan,public university,Leeuwarden,Netherlands,single_site,English,"IELTS 6.5 minimum, TOEFL 90, or equivalent",12,60,22200,"Programme page: EUR 22200 for non-EU students, 2026-2027. 2027-2028 rate TBC.",yes - page states a 1 September 2027 start with a 1 May 2027 non-EU deadline,TBC,"1 May 2027 (non-EU students, for the 1 September 2027 start)",2027 cycle CONFIRMED on the official programme page,"Bachelor's degree in Linguistics, Artificial Intelligence, or Computer/Computing Science gives direct access; other degrees are assessed for eligibility and may require a pre-master's. English: IELTS 6.5 / TOEFL 90 or equivalent.",likely,no,TBC,TBC,none_found,TBC,https://www.rug.nl/masters/voice-technology/,https://www.rug.nl/masters/voice-technology/,TBC,https://www.rug.nl/masters/voice-technology/,VERIFIED,W1-C,2026-08-22,"SPEECH, not music - the department's stated topics are voice-based disease recognition, multilingualism and the brain, and voice synthesis for under-resourced languages; no music lab verified. Leeuwarden (Friesland) is far from the client's preferred Amsterdam region. EUR 22200 for a single year is expensive per credit.","PATH C(a)-adjacent and the only dedicated audio/voice-AI master found in the Netherlands. Machine listening skills transfer directly to music AI, and a 12-month 60-ECTS format halves total cost exposure versus a two-year Dutch master. RARE ADVANTAGE: 2027-cycle dates are already published (1 May 2027 deadline for a 1 September 2027 start), so this row needs no re-dating. Client's CS/software-engineering background maps onto the Computer Science direct-access route."
C-073,C,Artificial Intelligence (MSc),MSc Artificial Intelligence,Utrecht University - Department of Information and Computing Sciences,public university,Utrecht,Netherlands,single_site,English,'EMI-experienced' level per UU's English language requirements (official test score or certificate),24,120 (TBC; includes a 44 EC research project),25306,"UU programme page: 'Non-EU/EEA students (institutional fee) 2026-2027: 25,306'. 2027-2028 rate TBC.",TBC,1 October (September start),"1 April (non-EU passport holders, September start); 1 September for the February start",Page is not year-stamped; recurring annual pattern. For September 2027 entry expect 1 April 2027 - 2027 TBC,"A sufficient bachelor's degree from a research university - AI, Computer Science, or Cognitive Science / Linguistics / Philosophy / Psychology / Data Science / Mathematics with complementary coursework. Expected foundations: logic, programming, AI fundamentals, mathematics for AI, cognitive psychology, linguistics/NLP, philosophy of AI, machine learning. Selective research master; admissions committee selects among qualified applicants.",likely,no,TBC,TBC,none_found,TBC,https://www.uu.nl/en/masters/artificial-intelligence,https://www.uu.nl/en/masters/artificial-intelligence/admission-and-application/degree-from-a-non-dutch-university,TBC,https://www.uu.nl/en/masters/artificial-intelligence|https://www.uu.nl/en/masters/artificial-intelligence/admission-and-application/degree-from-a-non-dutch-university|https://www.uu.nl/staff/AVolk,VERIFIED,W1-C,2026-08-22,Institutional fee EUR 25306 (2026-2027) is among the highest in the Netherlands and no UU scholarship was verified this session. Selective admission. A software-engineering curriculum may be light on the expected cognitive-psychology / linguistics / philosophy foundations.,"PATH C(b) STRONG - possibly the single best general-AI-with-a-music-lab match found: Utrecht's Department of Information and Computing Sciences contains the MUSIC INFORMATION COMPUTING group, chaired by Prof. Anja Volk (verified on uu.nl/staff/AVolk) - music information retrieval, computational musicology, music cognition, mathematical music theory, music technology for health and wellbeing, music-driven serious games. She teaches a master course 'Sound and Music Technology' that has produced student work on music generation and AI including AI Song Contest entries. The 44 EC research project is a ready-made music-AI thesis slot. Client's 300-ECTS diploma exceeds the entry bar."
C-074,C,Master Universitario en Aprendizaje Profundo para el Tratamiento de Senales de Audio y Video (Master's Degree in Deep Learning for Audio and Video Signal Processing / MUDLAVSP),Master Universitario (official),Universidad Autonoma de Madrid (UAM) - Escuela Politecnica Superior,public university,Madrid,Spain,single_site,English,B2 or higher (certificate required),12,60,5079,"Programme page, first enrolment: standard rate EUR 2736; non-resident international students EUR 5079. The page does not state which academic year these rates apply to. UAM's fees page confirms non-EU students without Spanish residency are charged at the higher 'third matriculation' rate band.",TBC,TBC,TBC - not published on the programme page opened; UAM postgraduate admission rounds run roughly February-May with a late round to early September,"TBC - 2026 cycle dates seen only in search summaries, not confirmed on a page opened this session","Engineers or holders of an Engineering bachelor's in an ICT-related field, whose degree includes at least 24 ECTS mathematical fundamentals (12 calculus, 6 linear algebra, 6 probability/statistics), at least 12 ECTS programming in a high-level language, at least 6 ECTS signal processing and at least 6 ECTS machine learning. English B2. 30 places. Selection: academic record 40-60 percent, CV/merits 10-30 percent, profile fit 10-40 percent.",yes_explicit,no,TBC,TBC,none_found,TBC,https://www.uam.es/uam/en/master-universitario-aprendizaje-profundo-tratamiento-senales-audio-video,https://www.uam.es/EPS/mudlavsp/1446816087686.htm,https://www.uam.es/uam/en/posgrado/matricula/tasas-y-precios,https://www.uam.es/uam/en/master-universitario-aprendizaje-profundo-tratamiento-senales-audio-video|https://www.uam.es/ss/Satellite?c=Page&cid=1446816087686&pagename=EscuelaPolitecnica/Page/UAM_contenidoFinal|https://www.uam.es/uam/en/posgrado/matricula/tasas-y-precios|https://audias.ii.uam.es/,VERIFIED,W1-C,2026-08-22,"Prerequisite ECTS are hard, itemised gates - 6 ECTS signal processing and 6 ECTS machine learning must be evidenced on the transcript, and a software-engineering curriculum may be short on signal processing. Non-resident international rate (EUR 5079) is about 1.9x the standard rate. Application dates not published on the pages opened.","TOP-3 FIND OF THIS PATH, and effectively Path C(a): a one-year, English-taught, 60-ECTS DEEP LEARNING FOR AUDIO master at a public Spanish university - the cheapest dedicated audio-AI master found anywhere in scope. Hosted by the EPS, home of AUDIAS (Audio, Data Intelligence and Speech research group, Dept. of Information Technology) whose verified research lines include 'audio event detection and MUSIC ANALYTICS' and which publishes master's thesis proposals and study grants for students. Client's 300-ECTS engineering diploma explicitly matches the 'engineers ... in an ICT-related field' admission profile."
C-075,C,Master Universitario en Inteligencia Artificial (Master's Degree in Artificial Intelligence / MUIA),Master Universitario (official),"Universidad Politecnica de Madrid (UPM) - E.T.S. de Ingenieros Informaticos, Departamento de Inteligencia Artificial",public university,Madrid,Spain,single_site,"Spanish and English (Espanol, Ingles)",TBC,TBC,60,TBC,Not published on the page opened.,TBC,TBC,TBC,TBC - UPM programme record references curso 2026-27 but publishes no dates on the page opened,"Not specified on the page opened. Research-oriented master run by the Department of Artificial Intelligence; programme implemented in 2010. Coordinator Damiano Zanardini, masteria.dia@fi.upm.es.",unclear,no,TBC,TBC,none_found,TBC,https://www.upm.es/estudiantes/estudios_titulaciones/estudios_master/programas?id=10.9&fmt=detail,https://www.upm.es/estudiantes/estudios_titulaciones/estudios_master/programas?id=10.9&fmt=detail,TBC,https://www.upm.es/estudiantes/estudios_titulaciones/estudios_master/programas?id=10.9&fmt=detail,PARTIALLY_VERIFIED,W1-C,2026-08-22,"No fees, dates or admission criteria published on the UPM record opened. NO UPM audio or music research group verified this session - UPM's speech/audio expertise (Grupo de Tecnologia del Habla) sits in ETSI de Telecomunicacion, a different school from the one running this master.",PATH C(b) candidate held open pending Wave-2 verification of an audio or music supervisor. Research master (MUIA) run by UPM's dedicated Artificial Intelligence department; bilingual ES/EN delivery. Rank below UAM (C-005) and Alicante (C-004) unless an audio group link is found.
C-076,C,Master Universitario en Inteligencia Artificial (Master's Degree in Artificial Intelligence),Master Universitario (official),Universidad de Alicante (UA) - Escuela Politecnica Superior / Dept. Lenguajes y Sistemas Informaticos,public university,Alicante,Spain,single_site,English,B2,12,60,TBC,Programme page 2026-27: EUR 35.34 per credit on first enrolment (EUR 56.51 on second and subsequent enrolments) = approx EUR 2120 for 60 ECTS. The page states explicitly that different prices exist for non-EU non-resident international students but does not publish that figure - non-EU rate is TBC.,TBC,16/03/2026 (2026-27 cycle),26/06/2026 at 14:00; extraordinary period from 17/07/2026 for masters with places left (2026-27 cycle),2026 cycle - 2027 TBC (expect a comparable mid-March to late-June window in 2027),Branch of knowledge: Engineering and Architecture. 25 places. Certified B2 English required. Blended delivery (semipresencial). The page does not enumerate admitted bachelor titles.,likely,no,TBC,TBC,none_found,TBC,https://web.ua.es/es/masteres/inteligencia-artificial/,https://eps.ua.es/es/master-en-inteligencia-artificial/master-universitario-en-inteligencia-artificial.html,TBC,https://web.ua.es/es/masteres/inteligencia-artificial/|https://cvnet.cpd.ua.es/curriculum-breve/es/perez-sancho-carlos/25661|https://eps.ua.es/es/master-en-inteligencia-artificial/master-universitario-en-inteligencia-artificial.html,PARTIALLY_VERIFIED,W1-C,2026-08-22,GRFIA's own group site (grfia.dlsi.ua.es) is DEAD - both /cm/ and /gen.php returned HTTP 404 via WebFetch and curl; group evidence rests on UA's institutional CV portal. Non-EU non-resident credit price is not published. Semipresencial (blended) delivery may complicate a Tunisian student visa - check residence requirement.,"PATH C(b) STRONG: UA's DLSI department hosts GRFIA (Grupo de Reconocimiento de Formas e Inteligencia Artificial). Verified on UA's official CV portal: GRFIA member Carlos Perez Sancho states 'Mis principales intereses de investigacion son las tecnicas de inteligencia artificial aplicadas a la recuperacion de informacion musical (Music Information Retrieval)'. GRFIA historically ran a Computer Music Laboratory (Jose M. Inesta; Jorge Calvo-Zaragoza - optical music recognition, MIR). English-taught 60-ECTS AI master with a MIR lab attached is an excellent engineer's route into music AI. 300-ECTS diploma far exceeds the entry bar."
C-077,C,Master Universitario en Ingenieria del Software e Inteligencia Artificial (Master's Degree in Software Engineering and Artificial Intelligence),Master Universitario (official),Universidad de Malaga (UMA) - E.T.S. de Ingenieria Informatica,public university,Malaga,Spain,single_site,"Spanish and English (Castellano, Ingles)",TBC,12,60,TBC,Not published on the pages opened. Andalusian public-university credit rates apply; UMA directs applicants to acceso_master@uma.es.,TBC,TBC,TBC,TBC - applications run through the Andalusian Distrito Unico Universitario portal; dates not confirmed on a page opened this session,"30 places, blended (semipresencial) delivery, three teaching periods Oct-Dec, Jan-Mar, Apr-Jul. Target profile is a Computer Science engineering graduate; Telecommunications and Industrial engineering, Mathematics and Physics graduates also admitted (per UMA access pages, not opened this session). Foreign non-homologated degrees at bachelor level that permit postgraduate study in the home country are accepted.",likely,no,TBC,TBC,none_found,TBC,https://www.uma.es/master-en-ingenieria-del-software-e-inteligencia-artificial/,https://www.uma.es/master-en-ingenieria-del-software-e-inteligencia-artificial/cms/menu/acceso/preinscripcion/,TBC,https://www.uma.es/master-en-ingenieria-del-software-e-inteligencia-artificial/cms/menu/informacion-general/|https://www.uma.es/atic/,PARTIALLY_VERIFIED,W1-C,2026-08-22,"Blended (semipresencial) delivery - check Tunisian student-visa implications, which usually require in-person enrolment. Fees and preinscription dates not published on the pages opened. ATIC sits in a DIFFERENT school (ETSI Telecomunicacion) from the one that runs this master (ETSI Informatica), so cross-school thesis supervision is unproven.","PATH C(b): UMA hosts ATIC (Aplicacion de las Tecnologias de la Informacion y Comunicaciones, group code TIC208), verified on uma.es as a signal-processing group whose research lines are explicitly musical: musical signal analysis and classification, music transcription (frequency and tonality detection), AUTOMATIC MUSICAL COMPOSITION (melody and harmonic progression generation), e-learning for music education, serious games, and brain activity during musical tasks. Wave 2 should check whether an ATIC-supervised TFM is reachable from this master or whether UMA's telecommunications master is the correct vehicle."
C-078,C,Master's degree in Artificial Intelligence (Master en Intel-ligencia Artificial / Master en Inteligencia Artificial),Master's degree in Artificial Intelligence (official),"Universitat Politecnica de Catalunya - BarcelonaTech (UPC), jointly with Universitat de Barcelona (UB) and Universitat Rovira i Virgili (URV)",public university,Barcelona,Spain,single_site,English,TBC,18,90,TBC,"CONFLICT. Programme page: approx EUR 1743 for the master's degree (EUR 2700 for non-EU residents), excluding non-teaching academic fees and certificate issue. UPC news item (June 2025): price per credit for master's degrees cut to EUR 45 for a first-time enrolment for non-EU students (= EUR 4050 for 90 ECTS), down from EUR 102.52. Figures are per-degree, not per-year; not reconciled.",TBC,TBC - pre-enrolment shown as closed on 2026-08-22,TBC,TBC - UPC page showed pre-enrolment closed at time of check,"General UPC master's academic admission requirements; 50 places per intake; interdisciplinary programme spanning computer science, philosophy, psychology, linguistics and engineering. September start.",likely,no,TBC,TBC,none_found,TBC,https://www.upc.edu/en/masters/artificial-intelligence,https://www.upc.edu/en/masters/artificial-intelligence,https://www.upc.edu/en/press-room/news/the-upc-reduces-tuition-fees-for-non-eu-students-enrolling-in-master-degrees,https://www.upc.edu/en/masters/artificial-intelligence|https://www.upc.edu/en/press-room/news/the-upc-reduces-tuition-fees-for-non-eu-students-enrolling-in-master-degrees,PARTIALLY_VERIFIED,W1-C,2026-08-22,"Fee conflict between the programme page (EUR 2700 non-EU) and the June-2025 UPC news item (EUR 45/credit = EUR 4050 for 90 ECTS) - reconcile before relying on either. NO UPC audio or music research group was verified this session, so the Path C(b) music link is unproven for this row.",PATH C(b) FUNDING-FIRST STANDOUT: English-taught AI master in Barcelona at Spanish public-university prices - roughly one sixth of a Dutch institutional fee. 90 ECTS over 18 months. Client's 300-ECTS engineering diploma comfortably exceeds any 180/240-ECTS bar. WEAKNESS: no verified audio/music lab at UPC; Wave 2 must check UPC's speech/audio and signal-processing groups (e.g. TALP) before this can be ranked as a true Path C(b) hit.
C-079,C,"Master Universitario en Inteligencia Artificial, Reconocimiento de Formas e Imagen Digital (Master's Degree in Artificial Intelligence, Pattern Recognition and Digital Imaging / MIARFID)",Master Universitario (official),Universitat Politecnica de Valencia (UPV),public university,Valencia,Spain,single_site,Spanish and Valencian,not required; Spanish B2 required,11,60,4240.8,2026-27 programme page: EUR 35.34 per credit for nationals/EU/international students resident in Spain; EUR 70.68 per credit for other international students. Total EUR 2120.40 to EUR 4240.80 for the 60-ECTS degree.,TBC - page describes the 2026-27 edition running September 2026 to July 2027,"17/11/2025 (Phase 0, reserved for international applicants, 2026-27 cycle)",Phase 0 13/02/2026 (international only); Phase 1 02/03-30/04/2026; Phase 2 15-26/06/2026; Phase 3 31/07-07/08 and 24/08-04/09/2026,2026 cycle - 2027 TBC (the Phase 0 international window opens the preceding November),"Spanish language proficiency at B2 level. Programme focuses on digital image processing, virtual reality and intelligent techniques.",likely,no,TBC,TBC,none_found,TBC,https://www.upv.es/titulaciones/MUIARFID/indexi.html,https://www.upv.es/titulaciones/MUIARFID/indexi.html,TBC,https://www.upv.es/titulaciones/MUIARFID/indexi.html,VERIFIED,W1-C,2026-08-22,"Taught in Spanish and Valencian with a Spanish B2 entry requirement - the client's languages are Arabic, French and English, so this is a genuine hard gate (logged, not excluded, per brief). NO audio or music research group was verified for this programme; its stated focus is image and pattern recognition.","PATH C(b), weaker: logged for completeness and because the Phase 0 window is reserved for international applicants (a useful early admission slot) and non-EU tuition is only about EUR 4241 for the whole degree. UPV does host audio research (iTEAM multimedia/audio signal processing; PRHLT speech and language technology) but neither was verified this session and neither is named on the programme page."
G-080,G,"MA Music for Film, Media and Games","MA awarded by BIMM University (UK degree-awarding body), delivered in Berlin",BIMM University Berlin,Private music and creative-industries university (UK group),Berlin,Germany,single_site,English,B2 CEFR minimum,12 full-time (or 24 part-time),90 ECTS / 180 UK FHEQ level credits,TBC,Programme page directs to a separate fees page; no figure published on the page opened this session.,TBC,TBC,"Not published; page notes 'Late applications are now open'. Trimesters run September-January, January-May, May-August.",2026 cycle - 2027 TBC,A good degree (typically 2:2 or above) OR substantial professional creative experience; English B2 minimum.,likely,YES - 'All applicants will be subject to a portfolio review and interview with a BIMM University Berlin Lecturer.',TBC,TBC,TBC,TBC,https://www.bimm-institute.de/courses/ma-music-film-media-and-games/,https://www.bimm-institute.de/postgraduate/,TBC,https://www.bimm-institute.de/courses/ma-music-film-media-and-games/,PARTIALLY_VERIFIED,W1-G,2026-08-22,ACCREDITATION WARNING: the award is a BIMM University (UK) MA delivered in Berlin. The programme page makes NO statement about German state recognition (staatlich anerkannt) or German accreditation. This must be resolved before it can be counted as a German master - it determines both scholarship eligibility and the Tunisian student-visa route. 90 ECTS is also below the 120-ECTS German norm.,"On paper the closest ENGLISH-TAUGHT match to the path in Berlin: music and sound for FILM, MEDIA AND GAMES, one year, no German required, entry open to non-music degrees with professional experience. Portfolio-gated (review + interview) but the bar reads far lower than Babelsberg's or Den Haag's. WAVE-2 PRIORITY: get the fee figure and the German recognition status."
G-081,G,dffb study programme - Editing & Sound specialisation (Schnitt & Ton),"TBC - historically a non-degree film-school Diplom, NOT confirmed to be a master",Deutsche Film- und Fernsehakademie Berlin (dffb),Public film academy,Berlin,Germany,single_site,German (expected),TBC,TBC,TBC,TBC,Public film academy - expected tuition-free with a semester contribution; NOT confirmed.,TBC,TBC,TBC,TBC,TBC,unclear,TBC - film-school entrance selection expected,TBC,TBC,TBC,TBC,https://www.dffb.de/en/study/,TBC,TBC,https://www.dffb.de/en/study/,UNVERIFIED,W1-G,2026-08-22,DEGREE LEVEL UNCONFIRMED AND LIKELY NOT A MASTER - the dffb has historically awarded a non-degree film-school qualification rather than an accredited Master. This would matter for both scholarship access and the Tunisian student visa. Sub-pages could not be opened this session.,"WAVE-2 RE-CHECK. Confirmed this session only that an 'Editing & Sound' specialisation exists in the dffb study programme. It is the only public film school inside Berlin city limits, so it is worth resolving properly - but if the award is not an accredited master it fails the client's core requirement."
G-082,G,Tonmeister*in fur audiovisuelle Medien (Sound Design for Audiovisual Media),Master of Fine Arts (M.F.A.) - state film university degree,Filmuniversitat Babelsberg KONRAD WOLF,Public film university,Potsdam-Babelsberg,Germany,single_site,German,n/a - German required,36 (6 semesters),120 LP,0,Public German university - no tuition fee; a semester contribution and an administrative application fee apply (amounts not published on the pages opened this session).,YES - application period 12 April to 18 May 2027 for the following winter semester,12 April 2027,18 May 2027,2027 cycle - stated explicitly on the official application page,Applicants should have successfully completed the Sound B.F.A. programme or have comparable qualifications. Proof of German at least at DSH-1 level or an equivalent certificate is required where the university entrance qualification came from a non-German-speaking institution.,unclear,"YES - HEAVY. Work samples: documentation of projects from the past three years (max 12 pages); VIDEO MATERIAL TOTALLING 15 MINUTES showing AT LEAST THREE FILMS on which the applicant handled the sound design; and one self-recorded or self-mixed music piece. Three-part admission test: (1) music test - interval, rhythm and chord identification plus a PIANO AUDITION; (2) interview presenting the submitted works; (3) practical exam creating a score for a short film in Pro Tools.",TBC,"DAAD Study Scholarship - Postgraduate Studies in the Fields of Fine Art, Design, Film (to verify)",TBC,TBC,https://www.filmuniversitaet.de/en/studies/study-programs/master-programs/sound-design-for-audiovisual-media,https://www.filmuniversitaet.de/en/studies/study-programs/master-programs/sound-design-for-audiovisual-media/application,TBC,https://www.filmuniversitaet.de/en/studies/study-programs/master-programs/sound-design-for-audiovisual-media|https://www.filmuniversitaet.de/en/studies/study-programs/master-programs/sound-design-for-audiovisual-media/application,VERIFIED,W1-G,2026-08-22,"in_scope = flagged_exception - POTSDAM IS OUTSIDE BERLIN CITY. Logged deliberately per the brief's exception rule, NOT silently included. Other blockers: German at DSH-1; a PIANO AUDITION and ear-training test; and a portfolio requiring three completed films with the applicant credited on sound design - the client currently has none. 300-ECTS engineering diploma does not substitute for the expected Sound B.F.A.","in_scope = flagged_exception. THE MOST PRECISE CONTENT FIT ON THE ENTIRE PATH - it is literally the German film-sound master, tuition-free, at Europe's largest film university, 25 minutes from central Berlin by S-Bahn. Deadline is genuinely the 2027 cycle (12 April - 18 May 2027) which lands exactly on the client's target. Realistically a 2028+ target unless the portfolio and German both come together fast. Escalate the exception decision to the human."
G-083,G,COVERAGE CHECK - no master-level audio programme in Berlin,n/a - highest audio award is a diploma / UK-validated bachelor,SAE Institute Germany (Berlin campus) and dBs Institute,Private creative-media academies,Berlin,Germany,single_site,German and English,TBC,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,no,n/a,none_found,n/a,https://www.dbsinstitute.ac.uk/find-a-course,n/a,n/a,https://www.dbsinstitute.ac.uk/find-a-course|https://www.sae.edu/deu/de/courses/audio/,PARTIALLY_VERIFIED,W1-G,2026-08-22,"DOCUMENTED NEGATIVE. dBs Institute: VERIFIED this session against its own course list - campuses are Bristol, Manchester, Plymouth and Online; THERE IS NO BERLIN CAMPUS and no postgraduate course is delivered in Berlin (MA Innovation in Sound and MA Music Production are Bristol/Online only). The 'dBs Music Berlin' name in lead data refers to a former diploma operation at Funkhaus, not a master. SAE Berlin: prior-sweep lead states no Master in Audio Production is offered in Germany - NOT re-verified on sae.edu/deu this session.",Logged so neither institution is re-chased. Removes two entries from the Berlin coverage floor.
G-084,G,Master Game Technology,Master of Science - NVAO-accredited,Breda University of Applied Sciences (BUas),University of applied sciences (hbo),Breda,Netherlands,single_site,English,TBC,12,60,TBC,EUR 2694 is the STATUTORY (EEA) fee for 2026-2027 and does NOT apply to a Tunisian national; the BUas institutional non-EEA rate was not confirmed this session and must be treated as TBC. Additional costs for software and excursions.,TBC,TBC,15 August (applying before 1 July recommended),2026 cycle - 2027 TBC,"Bachelor's degree in a relevant game-development field (IT, programming, art, animation, design, production); pre-existing knowledge in the chosen discipline required. Max 28 students across three disciplines.",likely,YES - portfolio task and interview as part of the selection process.,TBC,TBC,TBC,TBC,https://www.buas.nl/en/programmes/master-game-technology,https://www.buas.nl/en/programmes/master-game-technology,TBC,https://www.buas.nl/en/programmes/master-game-technology,VERIFIED,W1-G,2026-08-22,"NO AUDIO OR SOUND SPECIALISATION - re-confirmed this session against the official programme page. This is a programming/tech games master, not game audio. Logged as a documented negative so it is not re-chased.","OFF-PATH FOR G but strongly ON-PATH for a games/software path - hand to the games-technology path agent. Cheap by Dutch standards if the institutional non-EEA rate turns out to be low, and the client's software-engineering background fits the entry profile squarely."
G-085,G,Master of Film,MA (Master of Film) - NVAO-accredited,Netherlands Film Academy / Nederlandse Filmacademie (Amsterdam University of the Arts - AHK),Film school within a university of the arts (hbo),Amsterdam,Netherlands,single_site,English,TBC,TBC,TBC,TBC,AHK institutional (non-EEA) master rate not opened this session.,TBC,TBC,TBC,TBC,TBC - artistic-research oriented master for practising filmmakers.,unclear,"TBC - expected yes (film school, artistic research proposal)",TBC,TBC,TBC,TBC,https://www.filmacademie.ahk.nl/master-film/programme/,TBC,TBC,https://www.filmacademie.ahk.nl/|https://www.filmacademie.ahk.nl/bachelor-film/sound-design/,UNVERIFIED,W1-G,2026-08-22,COULD NOT OPEN OFFICIAL PAGE THIS SESSION (filmacademie.nl 302s to filmacademie.ahk.nl; sub-pages returned 404 through the fetch tool). Dedicated Sound Design provision at the Filmacademie is at BACHELOR level - admission for the bachelor Sound Design track ran to 7 April 2026. NO dedicated sound-design MASTER confirmed.,"WAVE-2 PRIORITY RE-CHECK. The Netherlands' leading film school; the only master-level routes appear to be Master of Film (artistic research) and a Composing for Film master. Verify whether a sound designer can enter Master of Film with a sound-led research project, and check the Composing for Film master separately."
G-086,G,Master Art of Sound,Master of Music - NVAO-accredited,Royal Conservatoire The Hague (Koninklijk Conservatorium),"Conservatoire (hbo, part of University of the Arts The Hague)",The Hague,Netherlands,single_site,English,TBC,24,120 (2-year Dutch MMus; page does not state figure - TBC),11488,EUR 11488 institutional tuition fee for non-EEA students 2026-2027 (standard master rate; DNOA and conducting masters pay EUR 8250). Statutory EEA fee EUR 2694 does NOT apply to Tunisian nationals. 2027-2028 rate TBC.,TBC - 2026 cycle page currently shows 'Applications closed',TBC,26 February 2026 for pre-selection materials; interviews 13-18 April 2026; final admission decisions 31 August 2026,2026 cycle - 2027 TBC,"Bachelor of Music with a Tonmeister / Music Recording specialisation or equivalent; clear professional vision, independent research capability, relevant technical skills; a defined research question and graduation-project concept.",unclear,"YES - PORTFOLIO + INTERVIEW. Portfolio of THREE self-initiated projects: lossless/uncompressed audio-video files, a 300-600 word written report per project, one PDF per project. Plus a Master Project Plan, Europass CV and motivation form. Then a max-30-minute online motivation interview with three jury members via MS Teams.",TBC,TBC,TBC,TBC,https://www.koncon.nl/en/programmes/master/art-of-sound/master-artofsound,https://www.koncon.nl/en/programmes/master/art-of-sound/master-artofsound/toelatingseisen,https://www.koncon.nl/en/application-process/tuitionfees,https://www.koncon.nl/en/programmes/master/art-of-sound/master-artofsound|https://www.koncon.nl/en/programmes/master/art-of-sound/master-artofsound/toelatingseisen|https://www.koncon.nl/en/application-process/tuitionfees,VERIFIED,W1-G,2026-08-22,Entry text names a Tonmeister / Music Recording BACHELOR as the expected background - the client has neither a music degree nor a recording bachelor. 'or the equivalent' is the only opening; the portfolio must carry the whole case. Accreditation itself is clean (NVAO Master of Music).,"Content fit is excellent: 3D sound, object-based audio, immersive audio mixing, INTERACTIVE AUDIO DESIGN and SOUND DESIGN FOR FILM are named semester-project topics. Portfolio bar is the highest on this path (3 fully documented self-initiated projects) - client's in-progress music portfolio needs targeted sound-to-picture work, not just tracks."
G-087,G,Master Intensivo en Posproduccion de Sonido (Intensive Master's in Sound Post-Production),"TBC - ECAM postgraduate title; almost certainly a titulo propio, NOT a titulo oficial",ECAM - Escuela de Cinematografia y del Audiovisual de la Comunidad de Madrid,Public-foundation film school,"Pozuelo de Alarcon / Ciudad de la Imagen, Madrid",Spain,single_site,Castellano (Spanish),TBC,TBC,TBC,TBC,"ECAM publishes postgraduate scholarship rules for 2026/27 including a place-reservation figure and talent scholarships covering a share of full-price tuition, but the pages could not be opened this session to quote them.",TBC - ECAM operates an 'Admision master 2026-2027' process,TBC,TBC,2026-2027 cycle indicated - 2027 TBC,TBC,unclear,TBC - film-school admission process expected,yes - ECAM publishes 'BECAS POSGRADO CURSO 2026/2027',ECAM Becas Posgrado 2026/2027,partial,TBC,https://ecam.es/,https://ecam.es/admision-master/,https://ecam.es/media/Bases-de-Becas-Posgrado-2026-27.pdf,https://ecam.es/admision-master/|https://ecam.es/media/Bases-de-Becas-Posgrado-2026-27.pdf,UNVERIFIED,W1-G,2026-08-22,ECAM.ES BLOCKED EVERY ACCESS ATTEMPT THIS SESSION - HTTP 403 to the fetch tool and to direct requests with browser headers; the scholarship PDF downloaded but could not be text-extracted in this environment. NOTHING HERE IS CONFIRMED FACT. Degree type unresolved and expected to be a titulo propio.,"WAVE-2 HIGHEST-PRIORITY RE-CHECK IN SPAIN. ECAM is Madrid's flagship public film school, it runs a three-year Diplomatura en Sonido, and it has launched a NEW intensive master in sound post-production coordinated by Ricardo Steinberg covering Dolby Atmos, immersive sound and spatial audio - the most directly on-path Spanish programme found in Madrid. It also visibly funds postgraduates. Must be reached from a different network path."
G-088,G,Master en Diseno de Sonido Cinematografico (Master's in Film Sound Design),"TBC - private film-school title, expected titulo propio / diploma, NOT oficial",ECIB - Escola de Cinema de Barcelona,Private film school,Barcelona,Spain,single_site,Castellano (Spanish) - expected,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,unclear,TBC,TBC,TBC,TBC,TBC,https://ecib.es/formacion-cine/master-en-diseno-de-sonido-cinematografico/,TBC,TBC,https://ecib.es/formacion-cine/master-en-diseno-de-sonido-cinematografico/,UNVERIFIED,W1-G,2026-08-22,"SITE BLOCKED THIS SESSION - ecib.es returned HTTP 403 to the fetch tool and served a Cloudflare interstitial to direct requests. NOTHING CONFIRMED. As a private film school the award is very unlikely to be a titulo oficial; assume titulo propio pending verification, with the usual scholarship and visa consequences.","WAVE-2 RE-CHECK. Name is an exact match for this path - film sound design, in Barcelona, the client's first-choice city. Worth resolving even though a private titulo propio ranks poorly under a funding-first strategy."
