source_file,program,institution,city,degree,inst_type,track,language,tuition,scholarship,url
master-all.json,Audio Experience Design (Teilzeit-Master),Staatliche Hochschule für Musik Trossingen,Trossingen (Baden-Württemberg),M.A. (Master of Arts),Public conservatory / Musikhochschule,Sound design / production,German (all published material is German),Free,"DAAD Study Scholarships – Master Studies; Deutschlandstipendium. Note: DAAD scholarships generally require full-time enrolment, which a 50% part-time master may not satisfy — check before relying on this.",https://www.hfm-trossingen.de/master-audio-experience-design
master-all.json,Audio Experience Design,Staatliche Hochschule für Musik Trossingen,Trossingen,Master's degree,Public,Other / adjacent,German (English website version exists; actual teaching language German — UNVERIFIED whether English is possible),Free,Baden-Württemberg-Stipendium,https://www.hfm-trossingen.de/master-audio-experience-design
master-all.json,Medientechnologie (M.Sc.) — Media Technology,"Technische Hochschule Köln (TH Köln / Cologne University of Applied Sciences), Faculty of Information, Media and Electrical Engineering (F07), Campus Deutz",Cologne (Köln),Master's degree,Fachhochschule / University of Applied Sciences (state),Acoustics / audio engineering,"GERMAN ONLY. The official programme page states the language of instruction is German, with no English track.",Free,None,https://www.th-koeln.de/studium/medientechnologie-master_1126.php
master-all.json,Medientechnologie (M.Sc.) — Media Technology,"Technische Hochschule Köln (TH Köln), Faculty of Information, Media and Electrical Engineering (F07), Campus Deutz",Cologne (Köln),Master's degree,"Fachhochschule / University of Applied Sciences (state), North Rhine-Westphalia",Acoustics / audio engineering,CONFIRMED GERMAN ONLY. The official programme page gives the language of instruction as German. There is no English track.,Free,None,https://www.th-koeln.de/studium/medientechnologie-master_1126.php
master-all.json,MSc Audio Communication and Technology (Audiokommunikation und -technologie),Technische Universitat Berlin,,Master's degree,Public,Acoustics/Audio-Eng,GERMAN ('the main language of instruction in the Master's programme is German'; C1 required for foreign qualifications) + English B2 - both confirmed on official TU Berlin page; major barrier: candidate has no German,Free,None,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/audio-communication-and-technology-m-sc
master-all.json,M.Sc. Audio Communication and Technology,Technische Universität Berlin (TU Berlin),,Master's degree,Public,Sound/Music-Tech,German (C1 for foreign qualifications) with substantial English literature/some instruction (English B2 required),Free,"DAAD Study Scholarship / Deutschlandstipendium (external, competitive - not program-attached)",https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/audio-communication-and-technology-m-sc
master-all.json,"M.Sc. Audio Communication and Technology (Audiokommunikation und -technologie). The Elektronisches Studio is a facility of this group, not a separate degree.","Technische Universität Berlin — Audio Communication Group / Elektronisches Studio der TU Berlin (founded 1953, one of the oldest electronic studios in Europe)",Berlin,Master's degree,Public technical university,Acoustics / audio engineering,"GERMAN is the main language of instruction. 'The main language of instruction in the Master's programme is German. If you are applying with foreign qualifications, you will therefore have to prove German skills at level C1 for admission.' Plus English B2 for literature.",Free,DAAD Study Scholarships; Deutschlandstipendium,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/audio-communication-and-technology-m-sc ; https://www.tu.berlin/en/i-a-office-of-student-affairs/masters-application-enrollment/admission-requirements/language-skills
master-all.json,Audiokommunikation und -technologie / Audio Communication and Technology,Technische Universität Berlin — Fachgebiet Audiokommunikation,Berlin,Master's degree,Public,Acoustics / audio engineering,"German (with some English course literature and courses). VERBATIM requirement: German C1, English B2.",Free,DAAD Study Scholarships for Graduates (all disciplines); Deutschlandstipendium,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/audio-communication-and-technology-m-sc
master-all.json,M.Sc. Audiokommunikation und -technologie (Audio Communication and Technology),Technische Universität Berlin — Fachgebiet Audiokommunikation,Berlin,Master's degree,Public university,Acoustics / audio engineering,GERMAN. Verbatim from the official programme page: 'Language of Instruction: German.' MINIMUM GERMAN LEVEL DEMANDED: C1 for applicants with foreign qualifications — the highest bar of any programme in this sweep. English B2 is ALSO required because 'much of the course literature and some courses are taught in English'. So he would need C1 German AND B2 English. C1 German from zero is realistically 2–3 years of full-time study — this is NOT achievable for September 2027.,Free,DAAD scholarships (Tunisia is a DAAD partner country); Deutschlandstipendium,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/audio-communication-and-technology-m-sc ; https://www.daad.de/de/in-deutschland-studieren/hochschulen/alle-studiengaenge/detail/technische-universitaet-berlin-audiokommunikation-und-technologie-w15729/
master-all.json,Masterstudiengang Professional Media Creation (Master of Arts),SAE Institute Bochum in cooperation with Folkwang Universität der Künste,Bochum,"Master of Arts, conferred by Folkwang Universität der Künste — a German state art university, so the award is state-recognised. Verbatim: ""Der modular aufgebaute Studiengang schließt nach erfolgreicher Veröffentlichung des Projekts mit dem akademischen Grad 'Master of Arts' ab, der von der Folkwang Universität verliehen wird"", and the FAQ answers ""Ist der Abschluss staatlich anerkannt?"" with ""Ja, der akademische Grad 'Master of Arts' wird von der Folkwang Universität der Künste erteilt und ist daher staatlich anerkannt."" Confirmed: this is genuinely EU-recognised, unlike SAE's Hertfordshire-awarded programmes.",Private audio/media academy delivering a German state art university's degree under a cooperation running since 2010,Music business,"GERMAN. Decisive constraint, and now doubly confirmed — the access-requirements block reads ""Teilnehmende aus der EU (deutschsprachig)"".",Under EUR 1.5k/yr,None offered by SAE for this programme. German BAföG and KOMPASS funding are not available to a newly-arriving non-EU student. Nothing reachable for a Tunisian applicant.,https://www.sae.edu/deu/courses/masterstudiengang-professional-media-creation
master-all.json,Professional Media Creation (M.A.),SAE Institute Germany (mandatory modules in Bochum; electives at all German SAE campuses incl. Berlin) — degr…,"Bochum (electives across Berlin, Hamburg, Cologne, Munich, Frankfurt, Stuttgart, Leipzig, Hannover, Nürnberg)","M.A. (Master of Arts), awarded by Folkwang Universität der Künste",Private specialist audio/media academy in partnership with a public art university,Music business,German,Under EUR 1.5k/yr,"None found for non-EU students. The award is a Folkwang (state university) degree, so DAAD Study Scholarships may in principle be usable — UNVERIFIED for a private-provider delivery model; check with DAAD before relying on it.",https://www.sae.edu/deu/courses/masterstudiengang-professional-media-creation/
master-all.json,Professional Media Creation (M.A.),SAE Institute Germany — degree awarded by Folkwang Universität der Künste,"Bochum (mandatory weekend blocks); elective modules at SAE campuses including Berlin, Hamburg, Cologne, Munich, Frankfurt, Stuttgart, Leipzig, Hannover, Nürnberg","M.A. (Master of Arts), state-recognised, awarded by Folkwang Universität der Künste",Private specialist audio/media academy in partnership with a public art university,Music business,"German. The page addresses a ""deutschsprachig"" (German-speaking) audience and the programme is delivered in German. No English track. He has no German — this is the decisive obstacle.",Under EUR 1.5k/yr,"None found for non-EU students. The degree is awarded by Folkwang Universität der Künste (a state art university), so DAAD Study Scholarships might in principle be argued — but the delivery is by a private provider and DAAD has not been confirmed to fund it. Do not rely on this without written confirmation from DAAD.",https://www.sae.edu/deu/courses/masterstudiengang-professional-media-creation/
master-all.json,"Media Art (Medienkunst) — with the 'Sound' study focus (medienkunst-sound.de), led by Prof. Paul Modler and Lorenz Schwarz","HfG Karlsruhe (Staatliche Hochschule für Gestaltung), founded 1992 alongside ZKM",Karlsruhe,Not a degree,Public university of arts and design,Sound design / production,"German — DSH-1, TestDaF TDN 3+, or Goethe-Zertifikat B2 or higher required for international applicants",EUR 1.5k-5k/yr,DAAD scholarships (external),https://hfg-karlsruhe.de/en/studium/studieninteressierte/ ; https://hfg-karlsruhe.de/en/international/incomings/informationen-fuer-internationale-bewerberinnen/ ; https://hfg-karlsruhe.de/en/archiv/gebuehren/ ; https://medienkunst-sound.de/
master-all.json,M.Sc. Audiovisual Media Creation and Technology (3D Audio & Music Technology profile) — REPLACES M.Eng. Audiovisuelle Medien,Hochschule der Medien Stuttgart (HdM),,Master's degree,Public (Baden-Württemberg),Sound-Design/Production,German (partly English) — official page lists teaching language as 'German (partly English)',EUR 1.5k-5k/yr,Deutschlandstipendium - Check,https://hdm-stuttgart.de/en/studienangebot/master/audiovisual-media-creation-and-technology/
master-all.json,"Audiovisual Media Creation and Technology (M.Sc.), profile 3D Audio and Music Technology",Hochschule der Medien Stuttgart (HdM),Stuttgart,"M.Sc. (Master of Science). Note the naming confusion: HdM's current programme pages give ""Audiovisual Media Creation and Technology (M. Sc.)"", while an older/parallel HdM page presents ""Audiovisuelle Medien (M. Eng.)"" with essentially the same admission rules — confirm with the programme office which title is awarded for a 2027 intake.",Public university of applied sciences (media),Music business,"German — CORRECTED and more severe than previously recorded. The programme page states ""German (partly English)"" and the German programme site lists the language as ""Deutsch"". HdM's admission page for the programme requires international applicants to provide ""Nachweis über ihre sprachlichen Fähigkeiten in Deutsch"" at C1 level, accepting specifically Telc C1, TestDaF 16 points, or Goethe-Zertifikat C1. This is a hard C1 requirement, not merely ""proof of German"".",EUR 1.5k-5k/yr,"DAAD Study Scholarships – Master Studies for All Academic Disciplines; Deutschlandstipendium. Tunisia is a DAAD partner country. No programme-specific scholarship is published, and note DAAD Study Scholarships fund up to 24 months while this programme is only 3 semesters.",https://hdm-stuttgart.de/en/studienangebot/master/audiovisual-media-creation-and-technology/
master-all.json,M.A. Musikinformatik (Music Informatics; artistic or scientific focus),Hochschule für Musik Karlsruhe,,Master's degree,"Conservatory (state music university, Baden-Württemberg)",Sound/Music-Tech,German (application requires proof of secure written and spoken German per enrolment regulations - confirmed; a hurdle since candidate's German level is not stated),EUR 1.5k-5k/yr,DAAD Study Scholarships - Postgraduate Studies in the Field of Music (state music college) - Check current call; Deutsc…,https://hfm-karlsruhe.de/en/university/institutes/institute-music-informatics-and-musicology/masters-degree-music-informatics
master-all.json,Music Informatics (Master / Musikinformatik),Hochschule für Musik Karlsruhe (University of Music Karlsruhe),,Master's degree,Conservatory,Sound/Music-Tech,"German — proof of secure written and spoken German is required per enrollment regulations (program info pages exist in English, but instruction/admission is German-based)",EUR 1.5k-5k/yr,None,https://hfm-karlsruhe.de/en/university/institutes/institute-music-informatics-and-musicology/masters-degree-music-informatics
master-all.json,"Musikinformatik (Music Informatics), artistic or scientific focus",Hochschule für Musik Karlsruhe — Institut für Musikinformatik und Musikwissenschaft (IMWI),Karlsruhe,Master's degree,Public,Acoustics / audio engineering,German (an English programme page exists; actual language of instruction is German — UNVERIFIED whether English is possible),EUR 1.5k-5k/yr,Baden-Württemberg-Stipendium; DAAD Study Scholarships (Music),https://hfm-karlsruhe.de/en/university/institutes/institute-music-informatics-and-musicology/masters-degree-music-informatics
master-all.json,M.A. Musikinformatik,Hochschule für Musik Karlsruhe — Institut für Musikinformatik und Musikwissenschaft (IMWI),Karlsruhe,Master's degree,Public state university of music,Sound design / production,"GERMAN, and it is tested in the interview itself. SPO §4(2) verbatim: 'Die Aufnahmeprüfung besteht im Regelfall aus einem ca. 20-minütigen Eignungsgespräch, bei dem fachspezifische Vorkenntnisse, SPRACHGEWANDTHEIT IN DER DEUTSCHEN SPRACHE sowie die Studienmotivation überprüft werden.' SPO §4(3)(3) requires 'Nachweis über Kenntnis und sichere Beherrschung der deutschen Sprache in Wort und Schrift gemäß der jeweils aktuellen Immatrikulationssatzung.' MINIMUM LEVEL: the Immatrikulationssatzung annex does NOT state a CEFR figure for Musikwissenschaft/Musikinformatik specifically — that is UNVERIFIED. The school's published levels for its other programmes are 'Zertifikat B2 oder TestDaF 3/TDN 3 nach dem Europäischen Referenzrahmen', with B1 tolerated at enrolment on some tracks. Treat B2 as the working assumption, and note the interview itself will test fluency directly, so B2 on paper will not be enough — he would need to hold a 20-minute technical conversation in German.",EUR 1.5k-5k/yr,Deutschlandstipendium; DAAD (Tunisia is a DAAD partner country); BW non-EU fee waivers,https://hfm-karlsruhe.de/sites/default/files/field/media_file/2022-05/SPO_MA_Musikinformatik_220302.pdf ; https://hfm-karlsruhe.de/sites/default/files/field/media_file/2022-11/Immatrikulationssatzung_220616.pdf ; https://hfm-karlsruhe.de/sites/default/files/field/media_file/2020-02/Immatrikulationssatzung_Anlage_200206_0.pdf
master-all.json,"Master Musikinformatik (Master of Music, Music Informatics)","Hochschule für Musik Karlsruhe — Institut für Musikinformatik und Musikwissenschaft (IMWI). NOTE: a different institution from ZKM and HfG Karlsruhe, which were covered by the earlier sweep.",Karlsruhe,Master's degree,Public university of music (Musikhochschule),Other / adjacent,German. QUOTE: 'Bewerber aus nicht deutschsprachigen Ländern müssen ausreichende Kenntnisse der deutschen Sprache nachweisen' — applicants from non-German-speaking countries must prove sufficient German.,EUR 1.5k-5k/yr,DAAD scholarships (Study Scholarships for Artists / Musicians) — Tunisia is a DAAD-eligible country; programme-specific…,https://www.hfm-karlsruhe.de/studieren/faecher-und-instrumente/musikinformatik ; https://www.hfm-karlsruhe.de/hochschule/institute/institut-fuer-musikinformatik-und-musikwissenschaft ; https://www.hfm-karlsruhe.de/studieren/studienorganisation/studiengebuehren ; https://www.hfm-karlsruhe.de/studieren/studienangebote/master
master-all.json,Popular Music M.A. (tracks: Performing Artist / Producing & Composing Artist / Educating Artist),Popakademie Baden-Württemberg,Mannheim,Master's degree,Public (state-owned GmbH),Music business,German (programme delivered in German — UNVERIFIED whether English is possible),EUR 1.5k-5k/yr,Baden-Württemberg-Stipendium,https://www.popakademie.de/de/studium/popular-music-ma/zulassung/
master-all.json,Popular Music M.A. — concentration 'Producing/Composing Artist',Popakademie Baden-Württemberg,Mannheim,Master's degree,Public,Other / adjacent,"German. Minimum German level demanded: C1 ('Language of Instruction: German (minimum C1 level required)'). Accepted proofs listed: DSH, Goethe KDS/GDS or equivalent.",EUR 1.5k-5k/yr,Not stated,https://www.popakademie.de/en/studium/popular-music-ma/zulassung/ ; https://www.popakademie.de/en/studium/popular-music-ma/facts/ ; https://www.popakademie.de/en/studium/popular-music-ma/faq/
master-all.json,Music and Creative Industries (M.A.),Popakademie Baden-Württemberg (Mannheim),,Master's degree,Public,Music-Business,German (at least C1 required) - confirmed on official facts page despite English program page,EUR 1.5k-5k/yr,None,https://www.popakademie.de/en/studium/music-and-creative-industries-ma/facts/
master-all.json,Teilzeit-Master Audio Experience Design,Staatliche Hochschule für Musik Trossingen,"Trossingen, Baden-Württemberg (small town, approx. 78647; nearest larger centre Tuttlingen)","Master of Arts (M.A.), part-time",Public conservatory / Musikhochschule,Sound design / production,"German — all programme material is German, and the school's binding Immatrikulationssatzung requires German B2 for foreign applicants. Crucial nuance, confirmed verbatim: for bachelor's and master's programmes generally (Gymnasiallehramt, Musikpädagogik and Musikwissenschaft excepted), the B2 certificate must be produced 'vor Ablauf der Rückmeldefrist für das dritte Fachsemester' — i.e. by the re-registration deadline for the THIRD semester, not at application. So he could be admitted and start without B2 and certify it during year one; re-registration into semester three is impossible without it.",EUR 1.5k-5k/yr,"None from the institution — stated plainly on the school's own page for international applicants: 'Die Trossinger Hochschule kann keine finanzielle Unterstützung leisten', with only small Förderverein grants (e.g. competition travel) on application. It adds that German partial scholarships from the ministry or DAAD 'können erst nach einigen Semestern erfolgreichen Studierens beantragt werden' and go to very few students. A special-talent tuition waiver under § 6 Abs. 4 LHGebG is the one real lever. DAAD study scholarships normally require full-time enrolment, which a 50% part-time master does not satisfy — treat DAAD as unavailable here unless DAAD confirms otherwise.",https://www.hfm-trossingen.de/master-audio-experience-design
master-all.json,M.A. Creative Production (Music),"Catalyst - Institute for Creative Arts and Technology, Berlin (degree validated by Plymouth Marjon University…",,Master's degree,Private,Sound-Design/Production,English (IELTS 6.0 / B2 equivalent; free 90-min online assessment offered in lieu of certificate - confirmed on course page),EUR 5k-15k/yr,"Catalyst Scholarships (EUR 2,000 tuition reduction, all MA programmes incl. Creative Production Music) - all allocated …",https://catalyst-berlin.com/music/course/creative-production-music-masters
master-all.json,Interdisciplinary Music Research (M.A.) — specialisation ARTIFICIAL INTELLIGENCE (alternative specialisation: Human-Animal Studies),Hochschule für Musik Nürnberg,Nuremberg,Master's degree,Public,Sound design / production,"ENGLISH ('The four-semester, English-language program')",EUR 5k-15k/yr,DAAD Study Scholarships; Deutschlandstipendium,https://www.hfm-nuernberg.de/en/research-innovation/artificial-intelligence
master-all.json,Music Management (M.A.),Macromedia University of Applied Sciences,,Master's degree,Private,Music-Business,English,EUR 5k-15k/yr,None,https://www.macromedia-fachhochschule.de/en/master/music-management/
master-all.json,M.A. Music Management,Macromedia University of Applied Sciences (Berlin campus),,Master's degree,Private,Music-Business,English (Berlin campus; also offered in German),EUR 5k-15k/yr,None,https://www.macromedia-fachhochschule.de/en/master/music-management/
master-all.json,Audio Production (no Master in Audio Production is offered) — the only master-level offers are MA Professional Media Creation and MA/MSc Professional Practice,SAE Institute Germany,Berlin / Munich / Cologne / Hamburg / Frankfurt / Leipzig / Stuttgart / Bochum / Hanover / Dresden (multi-campus),Master's degree,Private,Acoustics / audio engineering,German and English (varies by campus and course) — UNVERIFIED per programme,EUR 5k-15k/yr,Not stated,https://www.sae.edu/deu/de/courses/audio/
master-all.json,"M.A. Popular Music Practice (pathways: performance, production, composition, entrepreneurship)",BIMM University Berlin,,Master's degree,"Private (UK university, Berlin campus)",Sound-Design/Production,"English (course page states B2 CEFR; postgraduate overview lists Academic IELTS 6.5 min 6.0 each band - discrepancy confirmed on both pages, verify exact requirement with admissions; no in-house test advertised)",Over EUR 15k/yr,None,https://www.bimm-institute.de/courses/ma-popular-music-practice/
master-all.json,"M.A. Music for Film, Media and Games",BIMM University Berlin,,Master's degree,"Private (UK university, Berlin campus)",Sound-Design/Production,"English (Academic IELTS 6.5 min, 6.0 each band per postgraduate overview)",Over EUR 15k/yr,None,https://www.bimm-institute.de/postgraduate/
master-all.json,Baden-Wuerttemberg-STIPENDIUM (via Popakademie) + Popakademie tuition position,,,Funding scheme,Not stated,Other / adjacent,Not stated,Not published,Baden-Wuerttemberg-STIPENDIUM (via Popakademie) + Popakademie tuition position,https://www.popakademie.de/en/studium/studieren-an-der-popakademie/internationales/
master-all.json,Deutschlandstipendium (and the German public-institution fee position),,,Funding scheme,Not stated,Other / adjacent,Not stated,Not published,Deutschlandstipendium (and the German public-institution fee position),https://www.deutschlandstipendium.de/deutschlandstipendium/de/services/english/the-deutschlandstipendium-best-of-both-worlds-for-students.html
master-all.json,DAAD Study Scholarship — Master Studies for All Academic Disciplines,,,Funding scheme,Not stated,Other / adjacent,Not stated,Not published,DAAD Study Scholarship — Master Studies for All Academic Disciplines,https://www2.daad.de/deutschland/stipendium/datenbank/en/21148-scholarship-database/?detail=50026200
master-all.json,DAAD Study Scholarship — Postgraduate Studies in the Field of Music,,,Funding scheme,Not stated,Other / adjacent,Not stated,Not published,DAAD Study Scholarship — Postgraduate Studies in the Field of Music,https://www2.daad.de/deutschland/stipendium/datenbank/en/21148-scholarship-database/?detail=57135743
master-all.json,Deutschlandstipendium,,,Funding scheme,Not stated,Other / adjacent,Not stated,Not published,Deutschlandstipendium,https://www.deutschlandstipendium.de/
master-all.json,Goethe-Institut Tunis — cultural programmes and residencies,,,Funding scheme,Not stated,Other / adjacent,Not stated,Not published,Goethe-Institut Tunis — cultural programmes and residencies,https://www.goethe.de/ins/tn/fr/kul.html
master-all.json,DAAD Study Scholarships – Master Studies for All Academic Disciplines,DAAD (German Academic Exchange Service),,Master's degree,Public,Sound/Music-Tech,Depends on chosen master (German or English); proof of the programme's language of instruction required at DAAD application (IELTS/TOEFL/Cambridge etc. accepted for English; TestDaF/DSH/Goethe etc. for German),Not published,DAAD Study Scholarship – Master Studies for All Academic Disciplines,https://www2.daad.de/deutschland/stipendium/datenbank/en/21148-scholarship-database/?detail=50026200
master-all.json,DAAD Development-Related Postgraduate Courses (EPOS),DAAD (German Academic Exchange Service),,Unclear,Public,General-Business/MBA,English or German (per course),Not published,DAAD EPOS Scholarship (Development-Related Postgraduate Courses),https://www.daad.de/en/information-services-for-higher-education-institutions/further-information-on-daad-programmes/epos/
master-all.json,MA Professional Media Creation,Folkwang Universität der Künste (Essen) jointly with SAE Institute (Bochum),Essen / Bochum,Master's degree,Public state university of the arts in partnership with a private provider,Music business,"NOT PUBLISHED on the programme page — UNVERIFIED. Folkwang is a German-medium institution and SAE Bochum teaches in German, so assume German unless confirmed otherwise. This is a critical unknown to verify.",Not published,Not stated,https://www.folkwang-uni.de/en/home/musik/courses-of-studies/professional-media-creation/ ; https://www.sae.edu/deu/bildungsangebote-medienkarriere/
master-all.json,Meisterklasse Elektroakustische Musik (Meisterklassenexamen),Hochschule für Musik und Theater »Felix Mendelssohn Bartholdy« Leipzig (HMT Leipzig),Leipzig,Not a degree,Public,Acoustics / audio engineering,German,Not published,Not stated,https://www.hmt-leipzig.de/hochschule/fachrichtungen-institute/komposition-tonsatz/studieninformationen/steckbriefe/meisterklasse-elektroakustische-musik
master-all.json,Masterstudiengang Professional Media Creation (MA Professional Media Creation),"SAE Institute Germany, in cooperation with Folkwang Universität der Künste",Bochum,"MA Professional Media Creation — accredited by Folkwang Universität der Künste, a German state art university. Unlike SAE's other awards this is a GERMAN university degree, which means straightforward recognition across the EU.",Private/specialist audio and media academy in partnership with a German state art university,Sound design / production,GERMAN. This is the decisive constraint.,Not published,UNVERIFIED. German students may access BAföG and KOMPASS-Förderung; neither is normally open to a newly-arriving non-EU student.,https://www.sae.edu/deu/master/
master-all.json,Work-scholarship residencies for composers and musicians; production partnerships,"SWR Experimentalstudio (Südwestrundfunk) — the live-electronics studio of Nono, Stockhausen, Ferneyhough",Freiburg im Breisgau,Not a degree,Public-broadcaster studio,Music & sound technology,German / English,Not published,Experimentalstudio work-scholarship; Giga-Hertz Production Award (with ZKM),https://www.schott-music.com/en/person/experimentalstudio-des-swr-freiburg ; https://on-the-move.org/news/zkm-hertz-lab-swr-experimentalstudio-giga-hertz-production-awards-2025-germany
master-all.json,Drosos Foundation,,,Funding scheme,Not stated,Other / adjacent,Not stated,Not published,Drosos Foundation,https://drosos.org/
master-all.json,"British Council MENA / Goethe-Institut Tunis / Anna Lindh Foundation / Drosos Foundation - CLUSTER FINDING, NO INDIVIDU…",,,Funding scheme,Not stated,Other / adjacent,Not stated,Not published,"British Council MENA / Goethe-Institut Tunis / Anna Lindh Foundation / Drosos Foundation - CLUSTER FINDING, NO INDIVIDU…",https://alf.website/en/network/tunisia/
master-all.json,DAAD Study Scholarship — Postgraduate Studies in the Field of MUSIC (artistic scholarship; funds a Master/Konzertexamen/Meisterklasse at a German state Musikhochschule),Any German state college of music (Staatliche Musikhochschule) — e.g. the electronic-music/music-production a…,Applicant's choice of German city (scholarship follows the admission),"Master of Music / postgraduate artistic qualification (Konzertexamen, Meisterklasse), 2-4 semesters",Funding scheme routed to state conservatories / colleges of music,Acoustics / audio engineering,"German or English depending on the host Musikhochschule; DAAD funds a 2/4/6-month preparatory German course, compulsory if teaching is in German",Free,"Yes — Tunisian nationals are eligible. DAAD maintains a Regional Office in TUNIS (covering Tunisia, Algeria, Libya, Morocco) with pre-application consultation in Arabic and French, and Tunisia appears in the DAAD scholarship database as a supported country. Confirm the Tunisia entry for the specific music line each year, since country lists are refreshed annually.",https://www2.daad.de/deutschland/stipendium/datenbank/en/21148-scholarship-database/?detail=57135743
master-all.json,DAAD Study Scholarships — Postgraduate Studies in the Field of Music,DAAD — Deutscher Akademischer Austauschdienst,Any German Staatliche Musikhochschule,Not a degree,Funding body,Funding scheme,German or English depending on host institution.,Free,DAAD Study Scholarships — Postgraduate Studies in the Field of Music,https://www2.daad.de/deutschland/stipendium/datenbank/en/21148-scholarship-database/?detail=57135743 ; https://www.daad.de/en/studying-in-germany/scholarships/music-art/
master-all.json,Creative Audio Director M.A.,"Fachhochschule Dortmund (FH Dortmund), Fachbereich Design",Dortmund,Master's degree,Public,Sound design / production,German. Minimum German level demanded: UNVERIFIED (no English-taught track advertised; assume DSH-2/TestDaF 4x4 as standard for a German-taught FH master).,Free,Not stated,https://www.fh-dortmund.de/studieren/orientieren/ordnungen/fb2/creative_audio_director_ma.php ; https://www.fh-dortmund.de/medien/hochschule/gesetze-verordnungen-erlasse/64_neufassung_stgpo_ma_creativ_audio_director_092022.pdf
master-all.json,Sound Design for Audiovisual Media (M.F.A.),Filmuniversität Babelsberg KONRAD WOLF,"Potsdam-Babelsberg (Potsdam, Brandenburg; ~30 min from central Berlin)",M.F.A. (Master of Fine Arts),"Public film school (state film university, Land Brandenburg)",Acoustics / audio engineering,"German. Applicants who did not obtain their university entrance qualification at a German-language institution and do not hold German citizenship must show German 'at least at the DSH-1 level or an equivalent language certificate'. The application page also indicates a minimum of B1 is accepted AT APPLICATION with higher levels required to complete the programme — this softening is worth confirming in writing, because DSH-1 remains the stated admission standard.",Free,"No institutional scholarship found. External only: DAAD Study Scholarships – Master Studies, and Deutschlandstipendium. NOTE: DAAD/Tunisia eligibility was NOT re-verified against DAAD in this verification pass — treat as plausible but unconfirmed.",https://www.filmuniversitaet.de/en/studies/study-programs/master-programs/sound-design-for-audiovisual-media/application
master-all.json,Sound Design for Audiovisual Media (Sound / Ton),Filmuniversität Babelsberg KONRAD WOLF,Potsdam-Babelsberg,M.F.A. (Master of Fine Arts),Public film school (film university),Music business,German (DSH-1 German certificate is a hard admission condition),Free,DAAD Study Scholarships – Master Studies (open to Tunisian graduates; funding usually starts 1 October); Deutschlandstipendium,https://www.filmuniversitaet.de/en/studies/study-programs/master-programs/sound-design-for-audiovisual-media
master-all.json,Sound Design for Audiovisual Media / Tonmeister*in für audiovisuelle Medien,Filmuniversität Babelsberg KONRAD WOLF,Potsdam-Babelsberg,Master's degree,Public,Music business,UNVERIFIED (German expected),Free,DAAD Study Scholarships (Film/Performing Arts),https://www.filmuniversitaet.de/en/studies/study-programs/master-programs/sound-design-for-audiovisual-media
master-all.json,Media Production (M.A.) — berufsbegleitend / part-time,"Hochschule Mittweida — University of Applied Sciences, Fakultät Medien (taught at the MediaTechSpace, Leipzig)","Leipzig (teaching site); institution seated in Mittweida, Saxony",Master's degree,"Fachhochschule / University of Applied Sciences (state), Free State of Saxony",Music business,GERMAN — CONFIRMED on both the English and German official pages.,Free,None,https://www.me.hs-mittweida.de/en/study-programmes/media-production-ma/
master-all.json,Tonmeister track - Bachelor Music Recording/Tonmeister and Master of Music in Music Directing (Erich-Thienhaus-Institut),Hochschule für Musik Detmold,,Master's degree,Public,Sound-Design/Production,German (German proficiency evidence required for both degrees),Free,None,https://www.hfm-detmold.de/en/study/fields-of-study/music-recording/tonmeister-music-directing/
master-all.json,M.Mus. Music Directing / Klangregie (Erich Thienhaus Institute),Hochschule für Musik Detmold,,Master's degree,"Conservatory (state music university, NRW)",Sound-Design/Production,German (German language knowledge explicitly required for enrollment),Free,DAAD Study Scholarships - Postgraduate Studies in the Field of Music - Check,https://www.hfm-detmold.de/en/study/fields-of-study/music-recording/tonmeister-music-directing/
master-all.json,Music Acoustics (M.Sc.),Hochschule für Musik Detmold (Detmold University of Music),,Master's degree,Conservatory,Acoustics/Audio-Eng,English (confirmed: international master's programme),Free,None,https://www.hfm-detmold.de/en/study/fields-of-study/music-acoustics/
master-all.json,Musikregie (Tonmeister) – Master of Music,Hochschule für Musik Detmold – Erich-Thienhaus-Institut (ETI),Detmold,M.Mus. (Master of Music),Public conservatory / Musikhochschule,Acoustics / audio engineering,German (proof of German required),Free,DAAD Study Scholarships – Master Studies for Artists/All Disciplines; Deutschlandstipendium,https://www.hfm-detmold.de/en/study/fields-of-study/music-recording/tonmeister-music-directing/
master-all.json,Musikregie (Music Directing) / Tonmeister – Master of Music,Hochschule für Musik Detmold – Erich-Thienhaus-Institut (ETI),Detmold (North Rhine-Westphalia),M.Mus. (Master of Music),Public conservatory / Musikhochschule,Acoustics / audio engineering,German. The official page lists 'evidence of German language proficiency' among the admission conditions but does not name a CEFR level — level UNVERIFIED.,Free,No institutional scholarship found. External only: DAAD Study Scholarships – Master Studies (Music/Artists strand) and Deutschlandstipendium. DAAD/Tunisia eligibility NOT re-verified in this pass.,https://www.hfm-detmold.de/en/study/fields-of-study/music-recording/tonmeister-music-directing/
