id,path_letter,program_name,degree_awarded,institution,institution_type,city,country,mobility,language_of_instruction,english_level_required,duration_months,ects,tuition_non_eu_eur_per_year,tuition_notes,intake_2027_confirmed,application_opens,application_deadline,deadline_source_cycle,entry_requirements_summary,accepts_engineering_bachelor,portfolio_or_audition_required,scholarship_available,scholarship_names,scholarship_coverage_level,tunisia_eligible,program_url,admissions_url,funding_url,source_urls,verification_status,verifier_agent,verified_date,red_flags,fit_notes
N-022,N,Design & Computation (M.A.),Master of Arts (joint degree),Universitaet der Kuenste Berlin jointly with Technische Universitaet Berlin,Public university of the arts with a public technical university,Berlin,Germany,single_site,TBC (programme materials in German and English; the English page directs readers to the German version for detail),TBC,24,TBC,0,No tuition fees at UdK/TU Berlin for any nationality; only the semester contribution (Semesterbeitrag) applies - the exact 2027 amount was not confirmed on the pages opened.,TBC,1 April,15 May,Window 1 April - 15 May 2026 confirmed for winter semester 2026/27; the 2027/28 window is expected to mirror it but is TBC,"First degree-qualifying university degree; bachelor graduates from design, art, ENGINEERING, natural sciences, humanities and social sciences are explicitly eligible. Application via the UdK/TU Berlin portal; a portfolio is referenced. Four-semester research-oriented programme.",yes_explicit,yes,TBC,DAAD study scholarships (not verified this session),none_found,TBC,https://www.udk-berlin.de/en/courses/design-and-computation/,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/design-computation-m-a/,TBC,https://www.udk-berlin.de/en/courses/design-and-computation/|https://www.newpractice.net/study|https://www.tu.berlin/en/ak/study-and-teaching/degree-programs/design-computation,PARTIALLY_VERIFIED,W1-N,2026-08-22,"Language of instruction not confirmed in writing - the English UdK page pushes readers to the German version, so assume significant German exposure until proven otherwise. Portfolio/admission-test detail and the exact semester fee could not be opened (the UdK application-guide URL 404s and design-computation.berlin now redirects to newpractice.net). Very small, highly selective cohort.","Effectively free (no tuition, only a semester contribution of a few hundred euros) at two of Berlin's best institutions - the single strongest funding-first row on this path. Engineering graduates are named explicitly among eligible applicants, and the programme is built exactly on the design-plus-code intersection this client occupies. Berlin is also the world capital for electronic music, so a music-tech thesis has an unmatched surrounding scene."
N-023,N,"Innovation Management, Entrepreneurship and Sustainability (IMES), M.Sc.",Master of Science (double-degree option),Technische Universitaet Berlin,Public research university,Berlin,Germany,single_site,English,C1 (CEFR),24,120,0,"No tuition; semester fee approximately EUR 360. If the second year is taken at the University of Twente under the double degree, additional Twente tuition applies.",TBC,approx. beginning of April,approx. mid May,Published as an annual pattern (early April to mid May) for the winter-semester intake; exact 2027 dates TBC,"First university degree in economics/business administration, social sciences, ENGINEERING SCIENCES, natural sciences or a related programme; C1 English; restricted admission with 50 places, ranked by final grade plus up to 100 points for prior coursework in economics, methodology, sustainability, mathematics and statistics. Year 1 at TU Berlin (60 ECTS), year 2 abroad or flexible.",yes_explicit,no,TBC,DAAD (not verified this session),none_found,TBC,https://www.tu.berlin/en/eim/msc-imes/overview,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/innovation-management-entrepreneurship-and-sustainability-m-sc,https://www.tu.berlin/en/studying/applying-and-enrolling/dates-deadlines,https://www.tu.berlin/en/eim/msc-imes/overview|https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/innovation-management-entrepreneurship-and-sustainability-m-sc,VERIFIED,W1-N,2026-08-22,"Only 50 places and admission is ranked on the first-degree grade plus prior credits in economics, statistics and methodology - an engineering diploma scores on maths/statistics but may score zero on the economics component. Application window closes in mid-May, far earlier than Dutch deadlines.","English-taught, tuition-free, in Berlin, and engineering sciences are an explicitly named entry route - a rare combination for a funding-first strategy. It gives a software engineer the venture-building and innovation-management layer needed to take a music-tech product to market, and the year-two mobility option includes the University of Twente, which also hosts the Interaction Technology master on this same path."
N-024,N,Medieninformatik / Digital Media and Technology (M.Sc.),Master of Science,Technische Universitaet Berlin,Public research university,Berlin,Germany,single_site,German (some courses in English),B2 (CEFR),24,120,0,No tuition fees; semester contribution only (approx. EUR 360 at TU Berlin).,TBC,TBC,TBC - see TU Berlin central dates and deadlines page,TBC,"First degree in digital media and technology or a related field INCLUDING at least 15 ECTS mathematics, 18 ECTS computer science, 24 ECTS media technology and 20 ECTS media communication; proof of German at the required level for holders of a foreign school-leaving certificate; English B2. The programme is admission-free (open admission).",unclear,no,TBC,TBC,none_found,TBC,https://www.tu.berlin/en/eecs/academics-teaching/study-offer/masters-programs/msc-digital-media-technology,https://www.tu.berlin/en/eecs/academics-teaching/study-offer/masters-programs/msc-digital-media-technology/msc-mi-application-admission,https://www.tu.berlin/en/studying/applying-and-enrolling/dates-deadlines,https://www.tu.berlin/en/eecs/academics-teaching/study-offer/masters-programs/msc-digital-media-technology/msc-mi-application-admission,VERIFIED,W1-N,2026-08-22,"GERMAN-TAUGHT - tagged, not dropped, per brief; German proof is mandatory for applicants with a foreign school certificate. The hard credit prerequisites (24 ECTS media technology and 20 ECTS media communication) are the real obstacle: a software-engineering diploma clears maths and computer science easily but is unlikely to show 44 ECTS of media subjects.",Open admission (no numerus clausus) and zero tuition make this the cheapest technical media master in Berlin if the credit profile can be argued - audio/media-signal courses from the engineering diploma would need to be mapped onto the media-technology requirement. Worth a direct enquiry to the admissions office rather than a self-assessment.
N-025,N,"Internationaler Studiengang Medieninformatik (International Media Informatics), M.Sc.",Master of Science,HTW Berlin (Hochschule fuer Technik und Wirtschaft Berlin),Public university of applied sciences,Berlin,Germany,single_site,English (international programme with English-language courses),TBC,TBC,TBC,0,Public Berlin university of applied sciences - no tuition fees; semester contribution only (amount not confirmed on the pages opened).,TBC,16 May (winter semester) / 17 November (summer semester),30 September (winter semester) / 31 March (summer semester),Annual pattern published on the official programme site without a year qualifier - confirm the 2027 dates before relying on them,"Bachelor with at least 180 credit points, comparable to HTW Berlin's International Media Informatics bachelor or a related programme. Specialisations: Game Technology and Interactive Systems, Visual Computing, Web Technology; two semesters of team practice projects (groups of 5-6) plus independent coursework; electives from applied computer science including Human-Computer Interaction and Mobile Computing.",likely,no,TBC,TBC,none_found,TBC,https://imi-master.htw-berlin.de/,https://imi-master.htw-berlin.de/bewerbung/,https://www.htw-berlin.de/en/studies/application/masters-application,https://imi-master.htw-berlin.de/|https://imi-master.htw-berlin.de/studium/|https://imi-master.htw-berlin.de/bewerbung/|https://www.htw-berlin.de/en/studies/application/masters-application,VERIFIED,W1-N,2026-08-22,"Requires the first degree to be comparable to HTW's own media-informatics bachelor - a general software-engineering diploma should qualify as related but this needs written confirmation. Duration and ECTS not stated on the programme pages. Both winter and summer starts, so a February 2027 or September 2027 entry are both possible.","Free, English-taught, in Berlin, with a two-semester group practice project and a Game Technology and Interactive Systems track - the closest thing Berlin has to a build-things media-tech master for a coder. Interactive-audio, generative-visuals and music-app projects fit the practice-project format directly, and the 180-CP bar is trivially cleared by a 300-ECTS diploma."
N-026,N,"Innovation Design, M.A.",Master of Arts,CODE University of Applied Sciences Berlin,Private university of applied sciences,Berlin,Germany,single_site,English,B2 minimum,12 or 24 (60 or 120 ECTS); part-time 24 or 48,60 or 120,15000,"EUR 1,250 per month on the Direct Pay model (about EUR 15,000 per year; roughly EUR 30,000 for the 120-ECTS track) or EUR 650 per month on the Stretch Pay model over double the period. No separate non-EU rate published - confirm with admissions.",yes,TBC,31 December 2026 for the Spring 2027 intake (semester starts 1 February 2027); 20 August 2026 for Fall 2026,2026 and 2027 cycles both published; a Fall 2027 deadline is not yet listed,"Bachelor's degree IN ANY FIELD plus at least one year of professional experience after the bachelor (internships, working-student roles or founding a startup count); English B2; portfolio and motivational statement through the application portal, then an interview with faculty and admissions.",yes_explicit,yes,yes,"CODE scholarships and grants, flexible payment plans, Income Share Agreements, KfW student loans",partial,TBC,https://code.berlin/en/study/master/,https://code.berlin/en/study/master/admission,https://code.berlin/en/study/master/tuition/,https://code.berlin/en/study/master/tuition/|https://code.berlin/en/study/master/admission,VERIFIED,W1-N,2026-08-22,"Expensive for a private UAS (about EUR 30,000 for the two-year track) and the one-year-of-professional-experience rule is a hard gate for a 2027 graduate - internships or a startup do count, so this must be evidenced carefully. State recognition/accreditation was not confirmed on the pages opened; confirm before relying on it for the visa.","Project-based product school embedded in Berlin's startup scene, with any-field bachelors explicitly welcome and a Spring intake (1 February 2027) that fits an early-2027 move. Suits an engineer who wants to build and ship a music product with design and venture coaching rather than sit exams; portfolio-based admission also rewards the music work already in progress."
N-027,N,"Technology & Management, M.Sc.",Master of Science,CODE University of Applied Sciences Berlin,Private university of applied sciences,Berlin,Germany,single_site,English,B2 minimum,12 or 24 (60 or 120 ECTS); part-time 24 or 48,60 or 120,15000,"Same fee model as the M.A.: EUR 1,250 per month Direct Pay or EUR 650 per month Stretch Pay.",yes,TBC,31 December 2026 for the Spring 2027 intake (starts 1 February 2027),2026 and 2027 cycles published,"Bachelor in any field plus at least one year of post-bachelor professional experience; English B2; portfolio, motivational statement and interview.",yes_explicit,yes,yes,CODE scholarships and grants; Income Share Agreements; KfW loans,partial,TBC,https://code.berlin/en/study/master/,https://code.berlin/en/study/master/admission,https://code.berlin/en/study/master/tuition/,https://code.berlin/en/study/master/tuition/|https://code.berlin/en/study/master/admission,VERIFIED,W1-N,2026-08-22,Same cost and experience-gate caveats as N-026; accreditation status unconfirmed on the pages opened.,"The engineering-leadership variant: keeps the technical core while adding product and business command. For a software engineer whose end state is CTO or founder of a music-tech company, this is the more natural of the two CODE degrees, and the one-year 60-ECTS option keeps total cost near EUR 15,000."
N-028,N,"Innovation Design Management, M.A.",Master of Arts,UE University of Europe for Applied Sciences,"Private university of applied sciences (FIBAA accredited, system-accredited)","Potsdam (Innovation Hub, Berlin metropolitan area)",Germany,single_site,English,TBC,"12, 18 or 24","60, 90 or 120",8158,"Official page states from EUR 8,158 per year in Germany. Third-party sources quote higher non-EU totals (about EUR 16,407 for the 2-semester fast track and EUR 19,782 for the 3-semester track, plus a EUR 3,000 deposit) - NOT confirmed on the official page, so the non-EU figure must be re-checked.",TBC,TBC,TBC,TBC - both winter and summer intakes exist,"Bachelor's degree, no specific field mandated and NO portfolio or design background required; application form, transcript, language proof, CV, passport copy and motivational letter. Classes typically Wednesday to Saturday.",yes_explicit,no,yes,UE scholarships via the UE x JobTeaser partnership (details unverified),partial,TBC,https://www.ue-germany.com/programmes/master/innovation-design-management,https://www.ue-germany.com/programmes/master/innovation-design-management,TBC,https://www.ue-germany.com/programmes/master/innovation-design-management,PARTIALLY_VERIFIED,W1-N,2026-08-22,"in_scope = flagged_exception: the programme is delivered at UE's Innovation Hub in POTSDAM, not inside Berlin city limits, though it is in the Berlin metropolitan area and UE also operates a Berlin campus - confirm the actual teaching site. Non-EU fee not confirmed on the official page and third-party figures are roughly double the headline rate. A EUR 3,000 deposit is reported.","No portfolio and no design background required, any bachelor accepted, English-taught, with a Wednesday-to-Saturday timetable that leaves weekdays free for production or freelance work - unusually low-friction entry for an engineer with no design credentials. The 60-ECTS fast track is the cheapest way to add an innovation-management credential in the Berlin area."
N-029,N,"Creative Computing, M.A.",Master of Arts,UE University of Europe for Applied Sciences,Private university of applied sciences,Berlin (campus to be confirmed),Germany,single_site,English,TBC,12,TBC,TBC,"Third-party sources quote EUR 13,000 per year for EU and EUR 14,300 for non-EU applicants plus a EUR 3,000 reservation fee - NOT confirmed on a UE page opened this session.",TBC,TBC,TBC,TBC,Not verified - the UE programme page for Creative Computing could not be reached (the tech-programmes listing opened this session did not include it).,likely,TBC,TBC,TBC,TBC,TBC,https://www.ue-germany.com/programmes,TBC,TBC,https://www.ue-germany.com/programmes/master/innovation-design-management,UNVERIFIED,W1-N,2026-08-22,"Could not be confirmed on any official UE page this session - the programmes listing that loaded showed Generative Design & AI MA, Data Science MSc, Digital Transformations MSc and others but no Creative Computing, so the programme may have been renamed or discontinued. Every figure here is third-party and must be treated as a lead only. UE also offers Generative Design & AI (M.A.), which may be the successor and is the row to check first.","Creative coding at master level in Berlin would be an excellent fit (audio-visual systems, generative work, interactive installations). Logged as a lead so Wave 2 checks both this name and Generative Design & AI on the UE site directly."
N-030,N,"Computing and the Arts, M.A.",Master of Arts,SRH Berlin University of Applied Sciences - Berlin School of Popular Arts (formerly hdpk),Private university of applied sciences (state-recognised),Berlin,Germany,single_site,English,TBC,24,TBC,TBC,"Third-party listings quote about EUR 5,400 per semester (some rates EUR 4,080) over 24 months; SRH's published non-EU rate for Berlin bachelor programmes is EUR 4,950 per semester plus a one-off EUR 1,000 enrolment fee. NONE of this was confirmed on an SRH page opened this session.",TBC,TBC,TBC,TBC,"Four-semester programme in creative coding: programming and conceptualisation of multimedia applications, interfaces, installations and performances in an artistic context; graduate destinations include the audio and audiovisual software industry, creative agencies and games. Formal entry criteria not verified.",likely,TBC,TBC,TBC,TBC,TBC,https://www.hdpk.de/de/studium/master/computing-and-the-arts/,https://www.srh-university.de/en/master/,https://www.srh-university.de/fileadmin/1HE/International/SRH-University-Tuition-Fees-EN-Non-EU.pdf,https://www.hdpk.de/de/studium/master/computing-and-the-arts/|https://www.srh-university.de/en/master/,UNVERIFIED,W1-N,2026-08-22,"hdpk.de returned HTTP 503 to every attempt (WebFetch and curl) and the SRH master listing does not expose programme-level pages, so nothing here is confirmed. Private-provider award: verify state recognition (staatlich anerkannt) and the exact non-EU fee before shortlisting. High priority for manual re-check.","On paper this is the single best-matched Berlin programme for the client's exact profile: a coder's master in creative computing whose named career destination is the AUDIO and audiovisual software industry, taught in English, at a school built around popular music. If the fee and recognition check out it belongs near the top of the Berlin shortlist despite being unverified today."
N-031,N,Human-Computer Interaction and Design with Extended Reality (HCID/XR),Double MSc degree from two partner universities plus an EIT certificate,"EIT Digital Master School (entry points include University of Twente and Universidad Politecnica de Madrid; also Aalto, KTH, Politecnico di Milano)",European consortium of public universities,Enschede (NL) and Madrid (ES) among the entry points,Netherlands / Spain / rotating,rotating,English,TBC,24,120,TBC,Fee-paying programme; the per-year non-EU amount is set per university and was not obtainable this session.,yes,Fall 2026 (applications for the 2027/28 intake),"TBC - rolling application periods, scholarships awarded first come first served",2027/28 cycle explicitly confirmed on the official site: 'The application for the 2027/28 intake will open in Fall 2026',"BSc (or final year) in Computer Science, Information Systems, Interaction Design, Cognitive Science or ENGINEERING; applicants with professional or research experience in HCI, UX or XR development encouraged. Year 1 at an entry university, year 2 at an exit university, with an Innovation and Entrepreneurship minor, an EIT summer school between years, and a thesis with a company or research internship.",yes_explicit,no,yes,"EIT Digital Scholarships of Excellence (full tuition waiver plus monthly allowance), full tuition waiver, half tuition waiver",full+stipend,NO - the EIT Digital funding scheme is available ONLY to nationals of EU Member States (including OCTs) and listed EEA and Digital-Europe-associated countries. Partner-university scholarships remain open to non-EU students.,https://masterschool.eitdigital.eu/human-computer-interaction-and-design-with-extended-reality,https://masterschool.eitdigital.eu/human-computer-interaction-and-design-with-extended-reality/entry-exit,https://masterschool.eitdigital.eu/human-computer-interaction-and-design-with-extended-reality,https://masterschool.eitdigital.eu/human-computer-interaction-and-design-with-extended-reality|https://masterschool.eitdigital.eu/human-computer-interaction-and-design-with-extended-reality/entry-exit,VERIFIED,W1-N,2026-08-22,MAJOR: the headline EIT Digital scholarships are closed to Tunisian nationals - the funding scheme is restricted to EU/EEA and Digital-Europe-associated country nationals. The programme itself is open to non-EU applicants but must then be self-funded or funded by a partner university's own scheme. This kills the funding-first case unless a Twente (UTS) or UPM scholarship can be stacked.,"Structurally perfect on paper: engineering bachelors named as eligible, a technical XR/HCI major with an innovation-and-entrepreneurship minor, an industry internship thesis, and TWO in-scope entry points - University of Twente (whose Interaction Technology master is row N-010) and UPM Madrid. First-year Twente courses include game-engine and XR development plus experience design, all directly reusable for interactive-music work. Apply early: scholarships are first come first served, and 2027/28 applications open in Fall 2026."
